Order ID,Customer ID,Product ID,Product Category,Product Subcategory,Order Date,Quantity,Cost Price,Sale Price,Profit
5782,C147,P564,Beachwear,Swimsuits,2024-03-25,4,19.35,62.85,174.01
5783,C403,P330,Lingerie,Panties,2024-09-08,2,10.1,40.33,60.47
5784,C245,P149,Bottoms,Jeans,2024-05-12,5,19.08,73.91,274.15
5785,C427,P409,Tops,Blouses,2024-07-07,1,9.0,33.52,24.52
5786,C445,P611,Lingerie,Sleepwear,2024-06-20,3,15.65,26.11,31.37
5787,C070,P579,Outerwear,Blazers,2024-12-21,5,30.65,103.04,361.95
5788,C328,P722,Bottoms,Skirts,2024-12-22,3,27.79,56.76,86.9
5789,C321,P760,Dresses,Maxi,2024-08-11,3,12.11,96.75,253.92
5790,C407,P119,Lingerie,Sleepwear,2024-05-30,4,14.77,41.1,105.3
5791,C104,P434,Outerwear,Jackets,2024-02-18,5,58.77,139.3,402.67
5792,C229,P228,Tops,Blouses,2024-12-28,2,15.51,26.2,21.39
5793,C316,P615,Outerwear,Blazers,2024-01-28,4,50.89,95.23,177.37
5794,C138,P801,Bottoms,Skirts,2024-05-15,3,28.92,62.14,99.67
5795,C319,P240,Dresses,Casual,2024-05-15,5,22.13,91.99,349.27
5796,C386,P913,Outerwear,Coats,2024-05-25,4,22.64,127.41,419.1
5797,C036,P232,Tops,T-shirts,2024-03-16,5,11.75,20.44,43.46
5798,C118,P966,Tops,T-shirts,2024-12-02,1,15.14,21.78,6.64
5799,C255,P290,Bottoms,Jeans,2024-02-25,2,18.16,28.75,21.19
5800,C313,P154,Outerwear,Blazers,2024-10-13,2,37.93,112.15,148.43
5801,C450,P682,Beachwear,Swimsuits,2024-02-25,2,28.16,49.22,42.11
5802,C335,P159,Lingerie,Panties,2024-02-03,3,8.72,63.79,165.2
5803,C020,P625,Lingerie,Panties,2024-12-23,3,14.69,69.47,164.33
5804,C298,P563,Dresses,Maxi,2024-03-27,2,25.68,91.5,131.65
5805,C021,P476,Dresses,Maxi,2024-12-15,5,20.38,33.26,64.43
5806,C478,P548,Bottoms,Jeans,2024-09-03,1,19.81,76.94,57.13
5807,C256,P013,Tops,T-shirts,2024-02-05,3,11.62,18.6,20.94
5808,C248,P853,Outerwear,Jackets,2024-12-28,4,56.96,94.72,151.06
5809,C472,P507,Bottoms,Trousers,2024-04-21,4,20.85,41.35,82.02
5810,C450,P218,Beachwear,Beach Accessories,2024-12-20,3,20.48,33.6,39.38
5811,C166,P755,Tops,Blouses,2024-03-17,2,9.56,20.99,22.86
5812,C470,P735,Bottoms,Jeans,2024-12-19,5,11.02,44.02,165.01
5813,C349,P720,Outerwear,Jackets,2024-01-07,1,31.98,52.54,20.56
5814,C255,P991,Tops,Blouses,2024-08-19,4,6.38,17.26,43.53
5815,C078,P781,Bottoms,Skirts,2024-11-30,3,28.19,64.29,108.29
5816,C453,P222,Tops,Blouses,2024-12-26,5,8.86,36.92,140.29
5817,C280,P288,Tops,Blouses,2024-12-23,2,18.76,18.48,-0.56
5818,C282,P901,Tops,T-shirts,2024-12-15,1,18.4,30.13,11.73
5819,C386,P524,Dresses,Maxi,2024-12-22,1,30.61,72.54,41.93
5820,C430,P487,Bottoms,Jeans,2024-03-31,4,28.98,30.37,5.58
5821,C365,P699,Tops,Blouses,2024-05-09,4,18.29,49.02,122.92
5822,C034,P681,Dresses,Maxi,2024-05-11,3,33.74,89.4,166.97
5823,C446,P805,Tops,T-shirts,2024-06-20,1,13.11,22.95,9.84
5824,C471,P324,Tops,Blouses,2024-06-28,2,19.3,33.16,27.72
5825,C425,P618,Tops,Sweatshirts,2024-09-03,2,17.45,32.77,30.64
5826,C099,P176,Dresses,Maxi,2024-03-14,3,15.56,53.39,113.52
5827,C143,P939,Bottoms,Trousers,2024-11-09,1,19.24,66.78,47.54
5828,C055,P861,Bottoms,Jeans,2024-03-17,4,21.87,61.21,157.33
5829,C003,P041,Bottoms,Skirts,2024-05-20,2,21.65,72.53,101.77
5830,C332,P824,Beachwear,Swimsuits,2024-08-17,5,18.35,25.28,34.65
5831,C422,P325,Outerwear,Jackets,2024-12-08,3,41.27,110.4,207.4
5832,C435,P761,Bottoms,Jeans,2024-11-27,2,12.05,79.6,135.11
5833,C401,P267,Outerwear,Blazers,2024-10-19,5,46.21,128.92,413.56
5834,C486,P734,Tops,Blouses,2024-03-11,5,12.97,27.05,70.41
5835,C219,P393,Outerwear,Jackets,2024-09-05,2,51.51,65.61,28.21
5836,C211,P113,Bottoms,Skirts,2024-02-10,3,25.25,48.56,69.9
5837,C305,P284,Tops,Sweatshirts,2024-06-20,5,7.58,29.85,111.35
5838,C496,P790,Lingerie,Bras,2024-07-06,5,15.01,49.26,171.25
5839,C149,P203,Tops,Blouses,2024-01-20,1,16.31,17.31,1.0
5840,C232,P853,Tops,Sweatshirts,2024-05-04,1,10.72,28.55,17.84
5841,C088,P774,Dresses,Casual,2024-12-28,1,27.87,89.84,61.96
5842,C408,P794,Tops,T-shirts,2024-12-28,5,19.46,37.53,90.35
5843,C211,P144,Tops,Blouses,2024-06-09,5,7.12,30.21,115.48
5844,C223,P243,Outerwear,Coats,2024-01-21,3,27.61,81.02,160.24
5845,C296,P782,Outerwear,Jackets,2024-03-23,4,39.22,77.98,155.01
5846,C148,P035,Lingerie,Bras,2024-06-27,1,22.77,57.42,34.65
5847,C207,P810,Tops,Sweatshirts,2024-12-28,4,10.62,30.0,77.53
5848,C360,P053,Beachwear,Beach Accessories,2024-03-05,1,12.58,38.54,25.96
5849,C419,P503,Bottoms,Jeans,2024-11-30,1,16.95,69.7,52.75
5850,C432,P356,Bottoms,Skirts,2024-02-19,3,24.18,39.61,46.29
5851,C227,P150,Outerwear,Coats,2024-12-29,3,51.7,56.44,14.23
5852,C417,P437,Lingerie,Bras,2024-06-22,2,27.54,47.4,39.73
5853,C360,P450,Outerwear,Blazers,2024-11-30,1,50.45,77.91,27.45
5854,C184,P525,Dresses,Casual,2024-06-04,1,25.78,30.34,4.56
5855,C041,P267,Bottoms,Skirts,2024-10-12,1,16.44,52.59,36.15
5856,C182,P908,Lingerie,Bras,2024-03-29,3,26.55,64.73,114.53
5857,C044,P609,Bottoms,Jeans,2024-03-08,1,21.75,60.43,38.67
5858,C210,P086,Outerwear,Blazers,2024-12-27,2,47.55,51.82,8.53
5859,C337,P309,Bottoms,Skirts,2024-12-24,5,20.39,45.83,127.19
5860,C456,P265,Outerwear,Coats,2024-12-22,2,29.68,74.7,90.04
5861,C250,P492,Tops,T-shirts,2024-10-11,5,13.66,38.47,124.04
5862,C084,P583,Outerwear,Coats,2024-12-14,3,53.6,95.69,126.28
5863,C139,P017,Dresses,Evening,2024-02-03,4,22.73,42.09,77.43
5864,C478,P189,Outerwear,Coats,2024-06-01,3,46.75,95.63,146.64
5865,C475,P522,Outerwear,Coats,2024-05-22,4,21.69,143.14,485.78
5866,C231,P166,Dresses,Maxi,2024-10-14,5,38.22,58.76,102.66
5867,C398,P891,Outerwear,Blazers,2024-06-09,4,58.8,137.03,312.94
5868,C426,P551,Tops,Sweatshirts,2024-03-09,5,11.41,31.64,101.16
5869,C463,P878,Dresses,Maxi,2024-09-28,4,25.95,83.04,228.32
5870,C012,P345,Tops,Sweatshirts,2024-12-15,5,8.25,42.5,171.28
5871,C468,P219,Dresses,Evening,2024-06-22,4,17.49,83.25,263.03
5872,C273,P094,Tops,T-shirts,2024-03-02,5,14.43,37.35,114.59
5873,C488,P158,Tops,T-shirts,2024-03-30,2,14.78,48.34,67.12
5874,C090,P875,Outerwear,Blazers,2024-04-18,1,33.66,142.86,109.19
5875,C462,P034,Outerwear,Coats,2024-05-16,2,34.96,80.28,90.63
5876,C025,P801,Outerwear,Blazers,2024-10-19,3,40.25,119.47,237.65
5877,C026,P416,Dresses,Casual,2024-09-29,4,38.31,76.54,152.88
5878,C431,P506,Lingerie,Panties,2024-11-10,5,10.99,30.01,95.1
5879,C153,P490,Outerwear,Coats,2024-06-14,2,42.06,76.51,68.89
5880,C473,P524,Dresses,Evening,2024-12-15,2,13.63,51.75,76.25
5881,C060,P233,Outerwear,Jackets,2024-04-02,5,38.33,83.16,224.12
5882,C060,P599,Tops,T-shirts,2024-08-01,4,11.56,44.9,133.37
5883,C283,P605,Outerwear,Blazers,2024-12-10,3,26.57,125.74,297.5
5884,C171,P107,Tops,Sweatshirts,2024-03-23,3,8.3,43.27,104.92
5885,C076,P193,Bottoms,Jeans,2024-02-20,3,19.9,75.22,165.94
5886,C276,P468,Lingerie,Sleepwear,2024-12-21,5,10.53,45.72,175.93
5887,C447,P522,Tops,T-shirts,2024-06-04,2,10.13,44.24,68.23
5888,C208,P637,Dresses,Evening,2024-11-05,3,13.99,78.67,194.04
5889,C409,P787,Lingerie,Sleepwear,2024-01-13,2,13.95,43.24,58.59
5890,C155,P279,Lingerie,Bras,2024-11-09,3,18.67,29.69,33.06
5891,C180,P128,Bottoms,Jeans,2024-05-24,3,26.37,48.66,66.9
5892,C082,P341,Outerwear,Jackets,2024-01-27,4,53.22,70.66,69.77
5893,C010,P697,Dresses,Maxi,2024-10-03,5,21.46,50.1,143.21
5894,C243,P875,Outerwear,Blazers,2024-04-20,4,57.55,78.35,83.2
5895,C178,P867,Dresses,Evening,2024-06-23,2,18.74,83.27,129.07
5896,C286,P059,Dresses,Maxi,2024-02-07,2,14.26,65.55,102.58
5897,C257,P992,Bottoms,Trousers,2024-03-09,5,30.35,68.62,191.36
5898,C310,P182,Dresses,Maxi,2024-05-15,3,27.11,91.42,192.91
5899,C004,P586,Dresses,Evening,2024-02-11,5,21.84,72.82,254.89
5900,C215,P514,Tops,Blouses,2024-12-23,3,18.57,29.25,32.04
5901,C391,P243,Dresses,Evening,2024-01-05,1,33.72,89.97,56.25
5902,C030,P228,Dresses,Maxi,2024-08-07,1,35.31,69.73,34.42
5903,C346,P560,Dresses,Casual,2024-02-25,5,20.19,89.99,349.0
5904,C065,P518,Dresses,Maxi,2024-05-19,1,36.46,48.58,12.12
5905,C124,P555,Outerwear,Coats,2024-12-25,1,45.99,106.58,60.58
5906,C285,P145,Outerwear,Blazers,2024-03-15,2,49.52,71.17,43.31
5907,C153,P127,Bottoms,Trousers,2024-12-29,3,16.87,63.41,139.61
5908,C040,P335,Bottoms,Jeans,2024-04-04,1,15.39,57.28,41.89
5909,C026,P758,Dresses,Casual,2024-11-27,4,23.43,68.92,181.96
5910,C273,P932,Dresses,Maxi,2024-09-05,2,28.11,74.74,93.26
5911,C159,P408,Tops,Blouses,2024-12-21,3,15.32,28.14,38.45
5912,C189,P121,Bottoms,Trousers,2024-09-08,2,20.96,35.56,29.21
5913,C264,P744,Lingerie,Sleepwear,2024-08-31,4,21.98,60.32,153.37
5914,C069,P888,Bottoms,Trousers,2024-03-30,3,25.58,46.14,61.67
5915,C001,P701,Tops,Blouses,2024-03-17,5,15.33,49.61,171.44
5916,C079,P285,Dresses,Evening,2024-12-24,5,19.03,63.67,223.2
5917,C228,P242,Outerwear,Coats,2024-05-28,2,37.85,99.0,122.3
5918,C327,P078,Tops,Blouses,2024-06-17,5,16.72,38.72,110.02
5919,C046,P570,Outerwear,Coats,2024-11-30,3,55.48,116.67,183.59
5920,C108,P450,Bottoms,Trousers,2024-06-02,4,21.03,34.93,55.61
5921,C475,P470,Outerwear,Coats,2024-12-28,4,59.47,77.23,71.04
5922,C355,P181,Beachwear,Beach Accessories,2024-11-27,5,13.84,37.73,119.45
5923,C124,P582,Lingerie,Sleepwear,2024-09-28,1,12.49,22.67,10.18
5924,C475,P265,Bottoms,Trousers,2024-12-21,1,20.14,26.23,6.1
5925,C148,P716,Outerwear,Jackets,2024-01-24,1,40.35,114.5,74.15
5926,C466,P682,Tops,Blouses,2024-04-27,5,11.94,32.45,102.54
5927,C424,P295,Beachwear,Cover-Ups,2024-07-29,5,19.47,74.2,273.67
5928,C252,P965,Tops,Sweatshirts,2024-04-13,5,12.82,25.53,63.53
5929,C002,P890,Dresses,Casual,2024-11-28,3,20.96,85.13,192.48
5930,C222,P247,Tops,Blouses,2024-12-24,1,7.83,18.61,10.78
5931,C189,P424,Dresses,Maxi,2024-07-11,2,38.77,87.15,96.76
5932,C486,P059,Bottoms,Jeans,2024-06-03,3,27.49,75.66,144.52
5933,C478,P812,Bottoms,Trousers,2024-12-28,3,27.93,59.5,94.73
5934,C071,P833,Tops,T-shirts,2024-07-20,5,11.11,40.76,148.25
5935,C359,P458,Dresses,Maxi,2024-08-10,5,23.31,99.15,379.18
5936,C333,P011,Beachwear,Cover-Ups,2024-06-08,3,30.59,45.8,45.64
5937,C097,P347,Outerwear,Blazers,2024-12-23,5,58.92,52.94,-29.9
5938,C232,P983,Outerwear,Blazers,2024-09-14,1,57.7,118.26,60.56
5939,C030,P852,Tops,T-shirts,2024-11-30,3,15.0,15.47,1.41
5940,C030,P005,Outerwear,Jackets,2024-12-15,3,29.71,106.83,231.37
5941,C215,P717,Bottoms,Skirts,2024-06-03,3,23.31,57.86,103.66
5942,C173,P370,Tops,Sweatshirts,2024-07-14,5,14.25,35.46,106.05
5943,C280,P458,Dresses,Casual,2024-12-18,3,37.43,41.61,12.55
5944,C468,P245,Tops,Blouses,2024-06-14,2,10.36,17.68,14.64
5945,C476,P249,Dresses,Evening,2024-12-07,2,17.62,93.54,151.85
5946,C440,P945,Beachwear,Swimsuits,2024-12-27,1,15.85,54.79,38.94
5947,C211,P435,Dresses,Casual,2024-10-09,3,18.81,52.62,101.42
5948,C317,P420,Bottoms,Trousers,2024-11-27,3,24.26,67.45,129.54
5949,C497,P105,Outerwear,Coats,2024-12-13,5,52.5,142.17,448.34
5950,C397,P242,Tops,T-shirts,2024-12-17,4,11.15,29.15,71.98
5951,C125,P272,Bottoms,Skirts,2024-06-29,4,13.88,30.41,66.1
5952,C080,P519,Dresses,Maxi,2024-01-25,3,21.61,78.48,170.63
5953,C184,P736,Lingerie,Bras,2024-06-30,1,18.93,65.38,46.45
5954,C015,P729,Tops,Blouses,2024-11-02,2,15.3,49.31,68.02
5955,C011,P044,Bottoms,Jeans,2024-07-22,3,22.1,69.74,142.95
5956,C396,P026,Outerwear,Blazers,2024-11-28,3,30.27,76.82,139.66
5957,C342,P804,Beachwear,Beach Accessories,2024-06-10,1,30.2,44.7,14.51
5958,C089,P181,Outerwear,Blazers,2024-10-13,1,37.51,63.67,26.16
5959,C003,P604,Bottoms,Trousers,2024-03-25,4,20.1,64.2,176.41
5960,C024,P428,Tops,T-shirts,2024-11-28,3,19.54,20.92,4.14
5961,C089,P268,Bottoms,Jeans,2024-09-04,3,29.1,48.76,58.96
5962,C009,P858,Outerwear,Coats,2024-04-02,5,52.25,103.18,254.62
5963,C476,P580,Lingerie,Panties,2024-05-12,2,11.65,39.13,54.95
5964,C046,P876,Dresses,Casual,2024-11-28,5,35.47,40.48,25.06
5965,C094,P151,Tops,T-shirts,2024-08-06,5,12.37,25.14,63.85
5966,C071,P616,Outerwear,Coats,2024-04-07,2,28.38,113.28,169.8
5967,C188,P600,Tops,T-shirts,2024-12-29,3,19.87,40.44,61.7
5968,C139,P095,Tops,Sweatshirts,2024-11-19,4,8.41,36.51,112.41
5969,C010,P382,Tops,Sweatshirts,2024-12-28,2,18.91,48.8,59.79
5970,C003,P798,Bottoms,Trousers,2024-07-13,1,10.01,58.75,48.74
5971,C019,P831,Beachwear,Cover-Ups,2024-08-03,3,19.63,37.39,53.28
5972,C130,P515,Bottoms,Jeans,2024-12-22,2,10.66,52.01,82.7
5973,C401,P720,Tops,Blouses,2024-08-25,2,18.77,44.27,50.99
5974,C221,P930,Dresses,Evening,2024-11-16,2,15.52,52.81,74.56
5975,C130,P614,Dresses,Casual,2024-04-25,4,30.85,81.59,202.98
5976,C437,P860,Bottoms,Skirts,2024-07-21,5,23.89,68.19,221.49
5977,C400,P689,Outerwear,Blazers,2024-02-25,5,51.16,143.4,461.17
5978,C113,P428,Dresses,Casual,2024-04-04,2,32.91,58.08,50.34
5979,C138,P425,Outerwear,Blazers,2024-01-01,2,21.3,75.94,109.29
5980,C452,P816,Outerwear,Blazers,2024-01-20,5,35.54,100.79,326.29
5981,C043,P199,Tops,T-shirts,2024-12-29,4,10.52,49.78,157.05
5982,C218,P008,Tops,Sweatshirts,2024-04-20,3,19.62,46.57,80.86
5983,C058,P903,Beachwear,Beach Accessories,2024-10-27,5,27.05,40.62,67.85
5984,C113,P757,Tops,Sweatshirts,2024-12-17,2,15.91,21.89,11.95
5985,C188,P805,Outerwear,Jackets,2024-09-07,4,37.69,97.7,240.04
5986,C122,P951,Tops,T-shirts,2024-03-10,4,18.47,20.8,9.31
5987,C408,P327,Outerwear,Jackets,2024-11-24,2,20.67,125.8,210.26
5988,C460,P690,Outerwear,Coats,2024-09-29,1,29.14,53.66,24.52
5989,C085,P594,Outerwear,Blazers,2024-11-26,4,47.8,72.47,98.69
5990,C106,P624,Lingerie,Panties,2024-11-30,5,18.17,20.91,13.72
5991,C400,P871,Lingerie,Panties,2024-12-29,1,18.68,31.34,12.66
5992,C356,P021,Bottoms,Trousers,2024-09-16,3,19.16,27.88,26.15
5993,C099,P546,Tops,T-shirts,2024-06-03,5,8.33,38.57,151.22
5994,C009,P255,Tops,Blouses,2024-10-20,2,8.33,34.96,53.26
5995,C006,P433,Lingerie,Bras,2024-02-02,1,13.89,30.7,16.81
5996,C108,P505,Outerwear,Jackets,2024-12-22,5,38.73,70.51,158.88
5997,C449,P027,Tops,Sweatshirts,2024-02-24,4,17.54,25.19,30.62
5998,C462,P520,Dresses,Evening,2024-05-28,2,24.51,85.87,122.73
5999,C152,P930,Outerwear,Coats,2024-12-15,1,55.91,65.05,9.14
6000,C394,P530,Tops,T-shirts,2024-09-28,4,7.69,19.26,46.29
6001,C338,P947,Bottoms,Trousers,2024-06-28,2,15.98,52.94,73.93
6002,C237,P500,Lingerie,Panties,2024-08-03,2,9.41,63.25,107.67
6003,C457,P233,Bottoms,Jeans,2024-12-19,1,21.22,37.33,16.11
6004,C027,P396,Dresses,Casual,2024-06-02,1,14.52,37.44,22.92
6005,C119,P982,Dresses,Casual,2024-12-21,1,34.28,64.42,30.14
6006,C211,P307,Tops,Sweatshirts,2024-02-10,5,6.56,40.63,170.34
6007,C100,P510,Tops,Sweatshirts,2024-11-30,2,12.66,36.64,47.97
6008,C003,P703,Bottoms,Jeans,2024-12-18,3,19.25,48.0,86.24
6009,C294,P424,Bottoms,Jeans,2024-03-24,4,14.45,27.22,51.09
6010,C457,P150,Tops,Sweatshirts,2024-07-14,1,14.22,25.52,11.3
6011,C330,P392,Dresses,Casual,2024-03-16,2,22.81,94.35,143.07
6012,C329,P490,Dresses,Casual,2024-11-16,4,17.54,45.6,112.23
6013,C017,P668,Beachwear,Beach Accessories,2024-08-31,3,28.18,58.77,91.75
6014,C106,P946,Bottoms,Jeans,2024-10-14,4,24.54,74.91,201.5
6015,C230,P047,Lingerie,Bras,2024-03-30,3,8.24,44.41,108.49
6016,C304,P312,Outerwear,Jackets,2024-04-06,1,40.07,94.63,54.55
6017,C177,P928,Outerwear,Blazers,2024-01-20,5,30.85,64.11,166.27
6018,C427,P139,Outerwear,Blazers,2024-05-26,3,56.6,148.06,274.37
6019,C084,P405,Dresses,Maxi,2024-09-10,1,32.32,42.37,10.05
6020,C263,P922,Outerwear,Coats,2024-12-19,4,44.46,98.15,214.72
6021,C196,P654,Tops,Blouses,2024-10-28,4,7.25,21.0,55.0
6022,C249,P847,Beachwear,Cover-Ups,2024-07-16,4,30.47,44.16,54.75
6023,C382,P014,Dresses,Evening,2024-12-28,5,16.04,91.88,379.21
6024,C458,P972,Outerwear,Blazers,2024-11-22,2,38.03,114.33,152.6
6025,C149,P868,Dresses,Casual,2024-12-26,3,31.07,30.69,-1.14
6026,C206,P771,Beachwear,Beach Accessories,2024-08-26,2,20.88,78.17,114.57
6027,C409,P748,Tops,Blouses,2024-04-27,4,18.35,42.44,96.33
6028,C081,P953,Outerwear,Blazers,2024-01-26,5,53.41,149.75,481.7
6029,C189,P890,Bottoms,Jeans,2024-11-24,1,12.98,66.96,53.98
6030,C412,P519,Bottoms,Skirts,2024-02-25,5,23.59,67.07,217.39
6031,C206,P551,Bottoms,Jeans,2024-05-18,2,11.15,63.47,104.63
6032,C308,P185,Beachwear,Swimsuits,2024-08-30,4,25.85,48.28,89.7
6033,C269,P115,Dresses,Casual,2024-09-13,3,32.61,52.05,58.31
6034,C290,P110,Lingerie,Panties,2024-09-29,5,14.89,46.26,156.85
6035,C383,P577,Bottoms,Trousers,2024-03-17,2,27.31,34.8,15.0
6036,C361,P743,Beachwear,Cover-Ups,2024-06-22,2,24.36,64.73,80.75
6037,C451,P281,Tops,Blouses,2024-10-06,1,13.06,49.91,36.85
6038,C388,P543,Bottoms,Trousers,2024-12-29,3,20.02,58.05,114.11
6039,C300,P086,Lingerie,Sleepwear,2024-11-24,2,10.18,62.82,105.28
6040,C382,P138,Tops,Sweatshirts,2024-12-25,3,13.44,21.03,22.79
6041,C255,P466,Bottoms,Trousers,2024-11-30,4,13.43,70.38,227.78
6042,C399,P077,Dresses,Casual,2024-09-25,5,30.37,93.52,315.76
6043,C468,P968,Dresses,Evening,2024-03-29,2,28.65,88.72,120.14
6044,C008,P137,Outerwear,Coats,2024-10-28,4,31.62,112.73,324.42
6045,C114,P634,Outerwear,Coats,2024-10-09,1,29.88,142.64,112.76
6046,C005,P975,Bottoms,Trousers,2024-09-29,3,20.47,77.88,172.22
6047,C450,P776,Dresses,Evening,2024-08-10,4,26.35,87.08,242.9
6048,C476,P097,Tops,T-shirts,2024-08-27,3,17.17,34.15,50.93
6049,C342,P995,Tops,Blouses,2024-06-01,3,10.26,44.24,101.94
6050,C073,P531,Bottoms,Skirts,2024-08-24,2,18.88,45.46,53.16
6051,C348,P798,Lingerie,Bras,2024-03-31,3,14.87,37.33,67.39
6052,C121,P009,Lingerie,Bras,2024-12-13,4,15.88,37.4,86.05
6053,C302,P083,Dresses,Evening,2024-03-24,1,27.88,43.95,16.07
6054,C449,P047,Lingerie,Sleepwear,2024-02-10,2,19.15,51.15,64.0
6055,C372,P512,Bottoms,Trousers,2024-07-16,5,17.95,61.38,217.16
6056,C484,P430,Outerwear,Coats,2024-10-26,1,44.1,135.96,91.87
6057,C369,P090,Dresses,Evening,2024-07-17,4,29.25,78.62,197.47
6058,C234,P513,Bottoms,Skirts,2024-05-05,2,21.59,67.9,92.61
6059,C066,P899,Tops,Blouses,2024-09-09,3,12.33,39.11,80.33
6060,C230,P674,Tops,Sweatshirts,2024-06-07,1,7.09,39.4,32.31
6061,C410,P665,Dresses,Evening,2024-12-26,2,27.16,53.84,53.37
6062,C031,P414,Dresses,Casual,2024-12-25,5,31.96,97.61,328.28
6063,C307,P513,Dresses,Maxi,2024-08-16,5,18.03,74.72,283.43
6064,C297,P891,Dresses,Maxi,2024-05-28,5,33.78,71.1,186.6
6065,C051,P658,Dresses,Casual,2024-11-27,2,28.42,89.31,121.77
6066,C147,P673,Outerwear,Coats,2024-01-19,1,29.5,92.1,62.59
6067,C095,P905,Dresses,Evening,2024-08-03,3,16.56,36.74,60.53
6068,C329,P647,Bottoms,Skirts,2024-06-01,1,15.4,38.21,22.81
6069,C387,P798,Dresses,Evening,2024-12-24,3,33.25,86.57,159.94
6070,C038,P077,Lingerie,Panties,2024-01-07,1,13.01,56.59,43.58
6071,C198,P081,Lingerie,Bras,2024-09-07,1,21.66,25.86,4.19
6072,C241,P781,Tops,Blouses,2024-11-27,2,13.64,17.44,7.59
6073,C173,P781,Bottoms,Jeans,2024-08-08,5,22.03,59.2,185.87
6074,C493,P554,Dresses,Casual,2024-02-10,5,35.87,95.71,299.16
6075,C256,P636,Lingerie,Bras,2024-12-29,5,25.49,28.75,16.26
6076,C455,P742,Bottoms,Skirts,2024-08-23,5,21.81,55.2,166.92
6077,C041,P869,Dresses,Evening,2024-10-05,1,13.83,86.84,73.01
6078,C409,P202,Tops,Sweatshirts,2024-04-17,5,8.26,33.5,126.24
6079,C473,P846,Dresses,Maxi,2024-08-07,1,38.56,54.58,16.02
6080,C434,P447,Tops,T-shirts,2024-07-13,3,7.89,42.67,104.35
6081,C129,P107,Outerwear,Blazers,2024-02-04,4,53.41,127.12,294.83
6082,C054,P965,Outerwear,Jackets,2024-02-18,4,41.62,133.05,365.73
6083,C086,P292,Tops,Sweatshirts,2024-12-16,3,7.6,48.08,121.45
6084,C212,P803,Dresses,Evening,2024-04-20,1,37.75,40.54,2.8
6085,C269,P686,Dresses,Evening,2024-03-30,5,37.99,53.85,79.34
6086,C296,P941,Dresses,Casual,2024-08-17,2,29.23,99.02,139.58
6087,C021,P312,Lingerie,Bras,2024-11-30,1,15.78,49.73,33.95
6088,C215,P599,Dresses,Evening,2024-01-28,1,29.01,76.91,47.9
6089,C425,P517,Bottoms,Skirts,2024-09-18,3,23.81,73.63,149.44
6090,C189,P684,Bottoms,Skirts,2024-02-24,3,23.69,63.01,117.96
6091,C161,P633,Tops,Sweatshirts,2024-01-18,2,16.27,38.91,45.29
6092,C201,P668,Outerwear,Blazers,2024-01-26,5,22.69,60.45,188.82
6093,C029,P599,Bottoms,Trousers,2024-12-16,4,12.26,52.88,162.48
6094,C381,P426,Bottoms,Trousers,2024-02-24,5,16.22,62.03,229.02
6095,C244,P610,Outerwear,Jackets,2024-01-21,5,33.99,130.73,483.71
6096,C183,P415,Bottoms,Jeans,2024-07-17,1,24.04,47.73,23.69
6097,C032,P135,Tops,Sweatshirts,2024-12-17,2,8.41,19.32,21.83
6098,C267,P519,Bottoms,Jeans,2024-04-28,1,21.9,45.12,23.22
6099,C436,P772,Outerwear,Blazers,2024-07-10,3,27.41,92.97,196.68
6100,C036,P364,Dresses,Maxi,2024-01-20,4,21.95,82.57,242.47
6101,C093,P384,Bottoms,Skirts,2024-07-21,2,30.58,26.09,-8.99
6102,C368,P032,Dresses,Maxi,2024-09-19,2,37.08,57.01,39.85
6103,C159,P540,Dresses,Casual,2024-09-15,5,38.69,61.35,113.32
6104,C398,P952,Bottoms,Trousers,2024-06-01,1,23.01,55.26,32.25
6105,C447,P772,Lingerie,Panties,2024-05-24,5,18.03,68.5,252.37
6106,C180,P487,Lingerie,Bras,2024-02-18,5,24.98,57.03,160.26
6107,C438,P756,Dresses,Evening,2024-06-15,2,14.23,45.57,62.68
6108,C373,P365,Bottoms,Trousers,2024-02-16,4,31.53,59.85,113.3
6109,C306,P264,Bottoms,Trousers,2024-11-30,3,20.17,44.04,71.59
6110,C473,P142,Dresses,Maxi,2024-12-29,5,30.92,86.8,279.39
6111,C379,P030,Outerwear,Blazers,2024-12-29,4,49.14,67.11,71.87
6112,C438,P899,Outerwear,Jackets,2024-12-20,5,45.15,64.45,96.48
6113,C218,P130,Lingerie,Sleepwear,2024-09-29,4,25.83,25.07,-3.04
6114,C470,P778,Dresses,Evening,2024-11-13,1,20.07,68.09,48.02
6115,C329,P070,Dresses,Casual,2024-05-10,3,26.9,38.63,35.17
6116,C353,P119,Outerwear,Jackets,2024-10-12,2,37.21,54.18,33.93
6117,C343,P327,Outerwear,Jackets,2024-07-26,1,48.17,83.25,35.08
6118,C227,P912,Beachwear,Cover-Ups,2024-08-06,5,18.69,68.9,251.03
6119,C212,P070,Dresses,Evening,2024-11-30,5,37.0,40.93,19.63
6120,C353,P208,Bottoms,Skirts,2024-05-08,3,20.79,44.68,71.68
6121,C163,P091,Bottoms,Skirts,2024-05-25,3,21.79,48.97,81.52
6122,C366,P120,Dresses,Maxi,2024-12-25,3,25.82,91.32,196.51
6123,C158,P972,Outerwear,Blazers,2024-01-27,5,44.91,97.64,263.65
6124,C110,P982,Bottoms,Skirts,2024-08-08,5,21.23,53.16,159.64
6125,C055,P207,Dresses,Evening,2024-12-23,2,38.25,47.82,19.15
